,0
nFaHRing,484.1886116991581
n4FaHRing,0.0
n5FaHRing,0.0
n6FaHRing,0.0
n7FaHRing,0.0
n8FaHRing,484.1886116991581
n9FaHRing,484.1886116991581
n10FaHRing,484.1886116991581
n11FaHRing,0.0
n12FaHRing,200.80799803860074
nG12FaHRing,484.1886116991581
nFARing,484.1886116991581
n4FARing,0.0
n5FARing,0.0
n6FARing,484.1886116991581
n7FARing,484.1886116991581
n8FARing,484.1886116991581
n9FARing,484.1886116991581
n10FARing,484.1886116991581
n11FARing,484.1886116991581
n12FARing,484.1886116991581
nG12FARing,484.1886116991581
nFAHRing,484.1886116991581
n4FAHRing,0.0
n5FAHRing,0.0
n6FAHRing,484.1886116991581
n7FAHRing,484.1886116991581
n8FAHRing,484.1886116991581
n9FAHRing,484.1886116991581
n10FAHRing,484.1886116991581
n11FAHRing,484.1886116991581
n12FAHRing,484.1886116991581
nG12FAHRing,484.1886116991581
nRot,484.1886116991581
RotRatio,484.1886116991581
SLogP,484.1886116991581
SMR,484.1886116991581
TopoPSA(NO),484.1886116991581
TopoPSA,484.1886116991581
GGI1,484.1886116991581
GGI2,484.1886116991581
GGI3,484.1886116991581
GGI4,484.1886116991581
GGI5,484.1886116991581
GGI6,484.1886116991581
GGI7,484.1886116991581
GGI8,484.1886116991581
GGI9,484.1886116991581
GGI10,484.1886116991581
JGI1,484.1886116991581
JGI2,484.1886116991581
JGI3,484.1886116991581
JGI4,484.1886116991581
JGI5,484.1886116991581
JGI6,484.1886116991581
JGI7,484.1886116991581
JGI8,484.1886116991581
JGI9,484.1886116991581
JGI10,484.1886116991581
JGT10,484.1886116991581
Diameter,484.1886116991581
Radius,484.1886116991581
TopoShapeIndex,484.1886116991581
PetitjeanIndex,484.1886116991581
VAdjMat,484.1886116991581
MWC01,484.1886116991581
MWC02,484.1886116991581
MWC03,484.1886116991581
MWC04,484.1886116991581
MWC05,484.1886116991581
MWC06,484.1886116991581
MWC07,484.1886116991581
MWC08,484.1886116991581
MWC09,484.1886116991581
MWC10,484.1886116991581
TMWC10,484.1886116991581
SRW02,484.1886116991581
SRW03,484.1886116991581
SRW04,484.1886116991581
SRW05,484.1886116991581
SRW06,484.1886116991581
SRW07,484.1886116991581
SRW08,484.1886116991581
SRW09,484.1886116991581
SRW10,484.1886116991581
TSRW10,484.1886116991581
MW,484.1886116991581
AMW,484.1886116991581
WPath,0.0
WPol,484.1886116991581
Zagreb1,484.1886116991581
Zagreb2,484.1886116991581
mZagreb1,484.1886116991581
mZagreb2,484.1886116991581
