,0
nG12FAHRing,0.0012753433166299577
AATS2Z,0.0012709378758528926
StCH,0.0012655308381273546
AATSC2s,0.001260035431156573
AATS0are,0.001225489354515646
SaaN,0.0012248151202950846
AATS0p,0.001215442194619675
AATSC1m,0.0012121613045930754
n10FAHRing,0.0012018815319650507
SdS,0.0012018251049098114
AATSC1i,0.0011999087005884529
AATSC2are,0.0011924175483553191
piPC5,0.001185244417576463
Xp-6d,0.0011734229013428592
AETA_dBeta,0.0011690211846792419
ATS8pe,0.0011619631573099357
SMR,0.0011598688459084098
AATSC1Z,0.0011442666638357504
n5HRing,0.001135144846255852
nBondsM,0.0011183498762435352
ATSC3pe,0.0011127780871134244
Mp,0.0011042694533531393
bpol,0.0011039506506901923
MID_O,0.0010971038736440257
C1SP3,0.0010843662080056969
ATS5dv,0.0010828618985149665
PEOE_VSA11,0.0010809760304247588
VE1_Dzv,0.0010808683768446555
IC5,0.0010800598443738811
MWC05,0.0010760815066032756
IC4,0.001073741836157603
ATSC2are,0.001066709911335081
AATSC0dv,0.0010649839361256944
AATSC0s,0.0010630809251029694
BCUTse-1h,0.0010602990921902036
ATS3se,0.001053718566236833
BCUTd-1h,0.0010481374568442796
Xp-3d,0.0010431045712614884
SdNH,0.0010412907462174453
LabuteASA,0.0010165218509808139
VE3_D,0.001009429331787002
MWC09,0.0010069496242595673
AATSC0pe,0.0010059906023932874
SpAD_D,0.001000218538822976
ATS4s,0.000993489426510826
Xc-4d,0.0009910529533410462
Mse,0.0009905620634772657
ATS5p,0.000989406506869732
Xpc-4d,0.000963696237532348
ATS6pe,0.0009526231259275623
nH,0.0009487712356453632
ATS5pe,0.0009269526724669455
nAromAtom,0.0009239092143444302
naHRing,0.0009195392935109433
ATS7d,0.000919030583567339
nHBAcc,0.0009181208188823781
BCUTare-1l,0.0009096342328995375
SIC4,0.0009093403968563586
ATSC0se,0.0009052203747057592
GATS1m,0.0009016677651247102
ATSC0are,0.0008992794895756541
SpDiam_A,0.0008965632274247044
ATS3dv,0.0008926353051115147
VR3_Dzse,0.0008891440662773066
nRot,0.0008878059844987764
ATS3Z,0.0008828112265009871
nAcid,0.0008598433207673773
Diameter,0.0008592513454250025
BCUTs-1l,0.0008589663159834999
Xc-5dv,0.0008563944978828309
SsBr,0.0008497934220902681
TopoShapeIndex,0.0008468814140901057
MPC10,0.0008452543240864861
